SUBJECT,TIME,MARKET_SHARE_PCT,UNIT_PRODUCTION_COST,REGION
Competitor040,29,78.087,167.65,EMEA
Competitor041,29,295.088,115.151,APAC
Competitor042,29,56.939,64.011,AMER
Competitor043,29,233.812,137.855,EMEA
Competitor044,29,64.516,87.056,APAC
Competitor045,29,63.618,118.573,AMER
Us,29,282.663,170.373,EMEA
Competitor001,30,113.224,257.775,EMEA
Competitor002,30,47.42,70.079,APAC
Competitor003,30,126.834,115.176,AMER
Competitor004,30,119.652,58.577,EMEA
Competitor005,30,51.693,289.917,APAC
Competitor006,30,80.127,94.453,AMER
Competitor007,30,104.66,63.496,EMEA
Competitor008,30,253.203,87.831,APAC
Competitor009,30,74.15,48.526,AMER
Competitor010,30,80.703,80.612,EMEA
Competitor011,30,136.083,27.362,APAC
Competitor012,30,60.052,331.345,AMER
Competitor013,30,214.337,79.135,EMEA
Competitor014,30,30.354,74.814,APAC
Competitor015,30,260.577,163.646,AMER
Competitor016,30,52.665,29.226,EMEA
Competitor017,30,149.764,109.827,APAC
Competitor018,30,89.957,110.982,AMER
Competitor019,30,62.173,83.423,EMEA
Competitor020,30,217.526,160.411,APAC
Competitor021,30,40.769,124.13,AMER
Competitor022,30,141.721,94.693,EMEA
Competitor023,30,60.259,59.698,APAC
Competitor024,30,101.282,94.379,AMER
Competitor025,30,104.28,53.603,EMEA
Competitor026,30,64.873,110.034,APAC
Competitor027,30,164.226,118.164,AMER
Competitor028,30,107.481,131.264,EMEA
Competitor029,30,192.574,254.115,APAC
Competitor030,30,58.622,35.715,AMER
Competitor031,30,49.738,192.263,EMEA
Competitor032,30,151.856,32.792,APAC
Competitor033,30,79.604,99.724,AMER
Competitor034,30,287.241,163.507,EMEA
Competitor035,30,47.693,86.283,APAC
Competitor036,30,78.477,108.283,AMER
Competitor037,30,55.045,47.684,EMEA
Competitor038,30,114.213,73.391,APAC
Competitor039,30,186.375,53.93,AMER
Competitor040,30,77.349,170.571,EMEA
Competitor041,30,299.56,118.401,APAC
Competitor042,30,56.327,62.552,AMER
Competitor043,30,238.17,141.989,EMEA
Competitor044,30,62.824,86.558,APAC
Competitor045,30,62.842,117.097,AMER
Us,30,287.248,173.71,EMEA
Competitor001,31,115.387,269.646,EMEA
Competitor002,31,46.592,68.917,APAC
Competitor003,31,126.752,118.274,AMER
Competitor004,31,123.016,55.664,EMEA
Competitor005,31,52.932,300.016,APAC
Competitor006,31,81.115,93.71,AMER
Competitor007,31,102.454,62.744,EMEA
Competitor008,31,255.886,87.427,APAC
Competitor009,31,73.663,47.649,AMER
Competitor010,31,80.386,81.048,EMEA
Competitor011,31,144.375,26.688,APAC
Competitor012,31,57.608,339.914,AMER
Competitor013,31,218.71,79.117,EMEA
Competitor014,31,29.753,75.695,APAC
Competitor015,31,263.286,165.633,AMER
Competitor016,31,51.157,27.781,EMEA
Competitor017,31,153.584,107.263,APAC
Competitor018,31,90.724,108.901,AMER
Competitor019,31,59.929,84.657,EMEA
Competitor020,31,224.55,160.233,APAC
Competitor021,31,39.697,125.075,AMER
Competitor022,31,146.797,95.467,EMEA
Competitor023,31,60.577,57.985,APAC
Competitor024,31,103.384,96.094,AMER
Competitor025,31,103.103,52.078,EMEA
Competitor026,31,65.152,111.121,APAC
Competitor027,31,169.485,119.166,AMER
Competitor028,31,108.444,132.801,EMEA
Competitor029,31,207.834,258.257,APAC
Competitor030,31,57.494,34.916,AMER
Competitor031,31,50.397,191.531,EMEA
Competitor032,31,150.07,30.811,APAC
Competitor033,31,77.159,99.349,AMER
Competitor034,31,301.359,164.267,EMEA
Competitor035,31,45.853,84.965,APAC
Competitor036,31,76.102,106.531,AMER
Competitor037,31,54.555,46.558,EMEA
Competitor038,31,119.422,72.797,APAC
Competitor039,31,188.612,53.565,AMER
Competitor040,31,74.885,174.637,EMEA
Competitor041,31,311.113,120.818,APAC
Competitor042,31,56.199,61.29,AMER
Competitor043,31,249.681,143.19,EMEA
Competitor044,31,58.791,85.683,APAC
Competitor045,31,63.991,117.01,AMER
Us,31,290.175,173.859,EMEA
Competitor001,32,115.514,279.853,EMEA
Competitor002,32,45.809,67.332,APAC
Competitor003,32,128.59,119.183,AMER
Competitor004,32,123.2,54.712,EMEA
Competitor005,32,50.154,307.824,APAC
Competitor006,32,85.0,93.192,AMER
Competitor007,32,100.03,61.69,EMEA
Competitor008,32,263.307,89.725,APAC
Competitor009,32,74.118,46.738,AMER
Competitor010,32,80.581,81.142,EMEA
Competitor011,32,146.148,25.979,APAC
Competitor012,32,56.53,350.881,AMER
Competitor013,32,214.872,79.019,EMEA
Competitor014,32,28.875,77.706,APAC
Competitor015,32,279.768,170.562,AMER
Competitor016,32,49.303,26.975,EMEA
Competitor017,32,155.393,109.341,APAC
Competitor018,32,91.595,108.479,AMER
Competitor019,32,61.181,85.776,EMEA
Competitor020,32,225.713,163.661,APAC
Competitor021,32,38.331,127.886,AMER
Competitor022,32,150.715,97.363,EMEA
Competitor023,32,59.139,56.502,APAC
Competitor024,32,104.759,97.347,AMER
Competitor025,32,103.646,50.899,EMEA
Competitor026,32,64.68,112.485,APAC
Competitor027,32,175.696,122.067,AMER
Competitor028,32,103.587,135.319,EMEA
Competitor029,32,201.519,263.751,APAC
Competitor030,32,58.65,34.505,AMER
Competitor031,32,51.481,194.476,EMEA
Competitor032,32,154.913,30.155,APAC
Competitor033,32,78.655,100.068,AMER
Competitor034,32,310.88,166.847,EMEA
Competitor035,32,45.948,84.211,APAC
Competitor036,32,74.598,107.683,AMER
Competitor037,32,53.772,44.24,EMEA
Competitor038,32,119.206,71.369,APAC
Competitor039,32,192.79,55.461,AMER
Competitor040,32,74.993,174.923,EMEA
Competitor041,32,312.892,122.047,APAC
Competitor042,32,54.518,61.178,AMER
Competitor043,32,264.399,146.141,EMEA
Competitor044,32,56.015,85.668,APAC
Competitor045,32,65.595,118.633,AMER
Us,32,301.429,175.196,EMEA
Competitor001,33,116.874,278.272,EMEA
Competitor002,33,45.918,65.709,APAC
Competitor003,33,124.421,118.511,AMER
Competitor004,33,123.07,53.797,EMEA
Competitor005,33,50.38,315.33,APAC
Competitor006,33,85.293,92.504,AMER
Competitor007,33,100.291,60.845,EMEA
Competitor008,33,269.774,89.714,APAC
Competitor009,33,72.45,46.132,AMER
Competitor010,33,78.613,81.758,EMEA
Competitor011,33,143.741,25.216,APAC
Competitor012,33,55.185,362.835,AMER
Competitor013,33,217.619,78.304,EMEA
Competitor014,33,28.739,77.805,APAC
Competitor015,33,280.719,169.599,AMER
Competitor016,33,48.101,26.555,EMEA
Competitor017,33,151.548,109.182,APAC
Competitor018,33,93.895,107.638,AMER
Competitor019,33,63.769,87.463,EMEA
Competitor020,33,227.784,166.744,APAC
Competitor021,33,40.057,130.373,AMER
Competitor022,33,155.38,100.746,EMEA
Competitor023,33,56.865,56.352,APAC
Competitor024,33,102.81,99.247,AMER
Competitor025,33,104.64,49.255,EMEA
Competitor026,33,65.267,113.041,APAC
Competitor027,33,175.787,123.903,AMER
Competitor028,33,99.606,136.107,EMEA
Competitor029,33,207.36,266.213,APAC
Competitor030,33,60.217,33.019,AMER
Competitor031,33,50.542,198.589,EMEA
Competitor032,33,157.086,29.233,APAC
Competitor033,33,77.159,98.407,AMER
Competitor034,33,328.262,166.148,EMEA
Competitor035,33,45.898,86.94,APAC
Competitor036,33,74.751,111.327,AMER
Competitor037,33,50.361,42.78,EMEA
Competitor038,33,120.939,69.971,APAC
Competitor039,33,194.038,54.651,AMER
Competitor040,33,72.496,177.31,EMEA
Competitor041,33,326.66,121.878,APAC
Competitor042,33,53.429,62.161,AMER
Competitor043,33,267.222,142.586,EMEA
Competitor044,33,57.0,86.021,APAC
Competitor045,33,63.809,119.303,AMER
Us,33,316.213,180.036,EMEA
Competitor001,34,117.437,287.535,EMEA
Competitor002,34,44.5,64.218,APAC
Competitor003,34,125.103,116.916,AMER
Competitor004,34,126.381,51.575,EMEA
Competitor005,34,49.275,329.98,APAC
Competitor006,34,88.115,93.617,AMER
Competitor007,34,101.614,60.291,EMEA
Competitor008,34,277.91,94.72,APAC
Competitor009,34,70.74,46.635,AMER
Competitor010,34,78.661,82.412,EMEA
Competitor011,34,150.629,24.878,APAC
Competitor012,34,53.801,378.104,AMER
Competitor013,34,227.045,77.745,EMEA
Competitor014,34,28.307,80.762,APAC
Competitor015,34,295.498,171.428,AMER
Competitor016,34,47.312,26.31,EMEA
Competitor017,34,151.895,110.229,APAC
Competitor018,34,94.865,107.614,AMER
Competitor019,34,62.77,90.543,EMEA
Competitor020,34,237.781,168.053,APAC
Competitor021,34,38.865,132.144,AMER
Competitor022,34,163.185,102.055,EMEA
Competitor023,34,56.25,53.521,APAC
Competitor024,34,106.331,99.242,AMER
Competitor025,34,107.186,48.565,EMEA
Competitor026,34,64.628,111.354,APAC
Competitor027,34,179.882,119.973,AMER
Competitor028,34,97.302,135.661,EMEA
Competitor029,34,202.988,281.422,APAC
Competitor030,34,57.304,32.177,AMER
Competitor031,34,51.557,201.84,EMEA
Competitor032,34,164.669,28.537,APAC
Competitor033,34,78.495,100.507,AMER
Competitor034,34,329.587,166.484,EMEA
Competitor035,34,44.983,86.608,APAC
Competitor036,34,75.184,113.281,AMER
Competitor037,34,50.09,40.871,EMEA
Competitor038,34,120.443,70.704,APAC
Competitor039,34,208.104,53.367,AMER
Competitor040,34,71.234,179.216,EMEA
Competitor041,34,332.875,122.029,APAC
Competitor042,34,53.666,61.477,AMER
Competitor043,34,272.672,142.318,EMEA
Competitor044,34,55.056,85.92,APAC
Competitor045,34,66.546,118.693,AMER
Us,34,323.861,186.426,EMEA
Competitor001,35,119.841,296.104,EMEA
Competitor002,35,42.116,63.11,APAC
Competitor003,35,124.4,116.928,AMER
Competitor004,35,127.564,49.792,EMEA
Competitor005,35,48.451,325.889,APAC
Competitor006,35,89.441,91.023,AMER
Competitor007,35,101.027,59.263,EMEA
Competitor008,35,280.842,95.372,APAC
Competitor009,35,68.253,45.02,AMER
Competitor010,35,78.848,83.189,EMEA
Competitor011,35,154.165,23.678,APAC
Competitor012,35,52.437,388.845,AMER
Competitor013,35,222.364,79.44,EMEA
Competitor014,35,27.56,80.349,APAC
Competitor015,35,299.324,176.442,AMER
Competitor016,35,47.966,25.461,EMEA
Competitor017,35,156.76,107.229,APAC
Competitor018,35,95.587,107.372,AMER
Competitor019,35,60.726,91.624,EMEA
Competitor020,35,247.492,172.503,APAC
Competitor021,35,38.342,129.604,AMER
Competitor022,35,164.116,101.959,EMEA
Competitor023,35,54.909,51.292,APAC
Competitor024,35,107.432,100.824,AMER
Competitor025,35,109.896,47.103,EMEA
Competitor026,35,64.012,113.129,APAC
Competitor027,35,190.316,117.019,AMER
Competitor028,35,96.232,137.344,EMEA
Competitor029,35,207.781,288.695,APAC
Competitor030,35,56.029,30.813,AMER
Competitor031,35,53.387,201.371,EMEA
Competitor032,35,170.41,27.793,APAC
Competitor033,35,74.882,100.855,AMER
Competitor034,35,336.718,169.649,EMEA
Competitor035,35,43.591,85.645,APAC
Competitor036,35,74.531,115.681,AMER
Competitor037,35,48.244,40.129,EMEA
Competitor038,35,119.902,70.781,APAC
Competitor039,35,206.266,50.994,AMER
Competitor040,35,67.919,180.476,EMEA
Competitor041,35,350.109,120.417,APAC
Competitor042,35,51.474,60.917,AMER
Competitor043,35,281.584,139.117,EMEA
Competitor044,35,53.903,84.812,APAC
Competitor045,35,64.719,118.016,AMER
Us,35,326.99,196.283,EMEA
Competitor001,36,118.307,306.447,EMEA
Competitor002,36,42.003,60.874,APAC
Competitor003,36,129.27,116.396,AMER
Competitor004,36,129.388,49.627,EMEA
Competitor005,36,47.358,326.9,APAC
Competitor006,36,92.036,92.044,AMER
Competitor007,36,97.763,59.432,EMEA
Competitor008,36,287.227,96.777,APAC
Competitor009,36,66.031,44.886,AMER
Competitor010,36,75.551,82.755,EMEA
Competitor011,36,161.151,22.896,APAC
Competitor012,36,51.34,407.633,AMER
Competitor013,36,220.583,79.28,EMEA
Competitor014,36,26.833,79.598,APAC
Competitor015,36,319.181,177.785,AMER
Competitor016,36,47.552,25.313,EMEA
Competitor017,36,156.045,109.322,APAC
Competitor018,36,97.746,106.208,AMER
Competitor019,36,57.635,92.327,EMEA
Competitor020,36,249.28,171.623,APAC
Competitor021,36,36.603,128.524,AMER
Competitor022,36,168.175,103.893,EMEA
Competitor023,36,53.787,48.671,APAC
Competitor024,36,106.563,98.673,AMER
Competitor025,36,110.383,46.074,EMEA
Competitor026,36,63.3,113.608,APAC
Competitor027,36,201.522,115.312,AMER
Competitor028,36,96.169,139.18,EMEA
Competitor029,36,210.055,299.364,APAC
Competitor030,36,54.021,29.568,AMER
Competitor031,36,53.034,204.021,EMEA
Competitor032,36,178.325,27.58,APAC
Competitor033,36,74.306,103.115,AMER
Competitor034,36,355.673,164.07,EMEA
Competitor035,36,42.874,87.124,APAC
Competitor036,36,75.184,112.694,AMER
Competitor037,36,47.598,39.556,EMEA
Competitor038,36,119.121,70.354,APAC
Competitor039,36,207.845,49.232,AMER
Competitor040,36,65.111,181.947,EMEA
Competitor041,36,357.37,117.572,APAC
Competitor042,36,52.365,60.6,AMER
Competitor043,36,291.551,141.526,EMEA
Competitor044,36,53.88,85.291,APAC
Competitor045,36,66.453,119.479,AMER
Us,36,330.251,209.362,EMEA
Competitor001,37,117.481,322.678,EMEA
Competitor002,37,40.714,60.283,APAC
Competitor003,37,129.104,114.616,AMER
Competitor004,37,130.555,48.081,EMEA
Competitor005,37,46.598,329.044,APAC
Competitor006,37,92.419,91.362,AMER
Competitor007,37,94.459,60.107,EMEA
Competitor008,37,285.09,96.217,APAC
Competitor009,37,62.872,42.959,AMER
Competitor010,37,74.266,85.42,EMEA
Competitor011,37,165.784,22.553,APAC
Competitor012,37,51.026,420.599,AMER
Competitor013,37,219.908,78.314,EMEA
Competitor014,37,25.83,78.325,APAC
Competitor015,37,331.279,178.722,AMER
Competitor016,37,47.177,24.191,EMEA
Competitor017,37,157.296,110.338,APAC
Competitor018,37,100.34,104.702,AMER
Competitor019,37,56.999,95.282,EMEA
Competitor020,37,250.945,175.92,APAC
Competitor021,37,36.123,126.859,AMER
Competitor022,37,173.762,103.549,EMEA
Competitor023,37,52.542,46.811,APAC
Competitor024,37,105.098,99.801,AMER
Competitor025,37,113.19,45.783,EMEA
Competitor026,37,59.887,116.159,APAC
Competitor027,37,210.459,112.337,AMER
Competitor028,37,95.985,140.155,EMEA
Competitor029,37,213.768,305.123,APAC
Competitor030,37,54.27,28.559,AMER
Competitor031,37,52.995,204.631,EMEA
Competitor032,37,178.829,26.987,APAC
Competitor033,37,76.042,103.323,AMER
Competitor034,37,352.141,165.733,EMEA
Competitor035,37,41.702,85.883,APAC
Competitor036,37,75.071,114.22,AMER
Competitor037,37,45.353,38.846,EMEA
Competitor038,37,115.738,70.026,APAC
Competitor039,37,209.765,47.844,AMER
Competitor040,37,63.832,187.664,EMEA
Competitor041,37,372.104,115.361,APAC
Competitor042,37,49.978,61.001,AMER
Competitor043,37,295.988,139.036,EMEA
Competitor044,37,54.749,83.463,APAC
Competitor045,37,66.72,115.526,AMER
Us,37,343.289,215.462,EMEA
Competitor001,38,125.11,321.959,EMEA
Competitor002,38,40.643,59.659,APAC
Competitor003,38,133.693,118.131,AMER
Competitor004,38,132.574,48.551,EMEA
Competitor005,38,45.293,335.269,APAC
Competitor006,38,93.538,91.722,AMER
Competitor007,38,91.141,58.7,EMEA
Competitor008,38,292.851,99.993,APAC
Competitor009,38,63.081,42.474,AMER
Competitor010,38,74.968,85.753,EMEA
Competitor011,38,171.153,21.775,APAC
Competitor012,38,51.255,435.963,AMER
Competitor013,38,223.495,77.677,EMEA
Competitor014,38,25.996,81.233,APAC
Competitor015,38,333.186,184.322,AMER
Competitor016,38,48.798,23.216,EMEA
Competitor017,38,158.867,109.997,APAC
Competitor018,38,101.366,103.66,AMER
Competitor019,38,56.288,97.557,EMEA
Competitor020,38,253.062,177.473,APAC
Competitor021,38,34.89,128.51,AMER
Competitor022,38,176.433,102.686,EMEA
Competitor023,38,53.989,45.216,APAC
Competitor024,38,105.599,98.72,AMER
Competitor025,38,114.596,44.431,EMEA
Competitor026,38,58.979,115.51,APAC
Competitor027,38,217.056,112.198,AMER
Competitor028,38,97.322,136.715,EMEA
Competitor029,38,213.093,308.635,APAC
Competitor030,38,53.758,28.031,AMER
Competitor031,38,52.364,201.21,EMEA
Competitor032,38,181.622,26.083,APAC
Competitor033,38,74.714,103.632,AMER
Competitor034,38,365.74,165.117,EMEA
Competitor035,38,40.342,85.305,APAC
Competitor036,38,77.247,117.018,AMER
Competitor037,38,43.022,37.539,EMEA
Competitor038,38,115.666,69.48,APAC
Competitor039,38,222.386,46.265,AMER
Competitor040,38,62.982,188.746,EMEA
Competitor041,38,384.08,115.227,APAC
Competitor042,38,48.694,60.444,AMER
Competitor043,38,314.734,137.152,EMEA
Competitor044,38,53.79,81.113,APAC
Competitor045,38,66.115,117.238,AMER
Us,38,357.477,217.203,EMEA
Competitor001,39,124.686,328.352,EMEA
Competitor002,39,39.978,58.792,APAC
Competitor003,39,131.035,121.287,AMER
Competitor004,39,134.859,47.39,EMEA
Competitor005,39,45.48,342.157,APAC
Competitor006,39,94.547,90.014,AMER
Competitor007,39,87.319,58.746,EMEA
Competitor008,39,302.667,103.038,APAC
Competitor009,39,64.652,42.86,AMER
Competitor010,39,75.646,83.39,EMEA
Competitor011,39,176.368,20.7,APAC
Competitor012,39,50.07,442.357,AMER
Competitor013,39,225.79,78.929,EMEA
Competitor014,39,25.695,82.407,APAC
Competitor015,39,338.394,186.034,AMER
Competitor016,39,47.964,22.962,EMEA
Competitor017,39,155.424,110.787,APAC
Competitor018,39,102.865,104.797,AMER
Competitor019,39,55.208,98.002,EMEA
Competitor020,39,262.173,186.304,APAC
Competitor021,39,34.042,129.109,AMER
Competitor022,39,186.68,100.71,EMEA
Competitor023,39,50.635,43.131,APAC
Competitor024,39,102.03,96.347,AMER
Competitor025,39,109.859,44.109,EMEA
Competitor026,39,57.392,113.314,APAC
Competitor027,39,218.033,112.647,AMER
Competitor028,39,98.739,134.616,EMEA
Competitor029,39,219.633,315.975,APAC
Competitor030,39,52.259,27.176,AMER
Competitor031,39,51.926,203.607,EMEA
Competitor032,39,181.294,25.499,APAC
Competitor033,39,72.97,102.269,AMER
Competitor034,39,379.658,163.071,EMEA
Competitor035,39,39.452,86.901,APAC
Competitor036,39,77.552,120.108,AMER
Competitor037,39,43.531,36.859,EMEA
Competitor038,39,115.025,71.28,APAC
Competitor039,39,220.818,45.098,AMER
Competitor040,39,59.535,193.132,EMEA
Competitor041,39,400.776,114.503,APAC
Competitor042,39,46.854,59.841,AMER
Competitor043,39,325.468,138.979,EMEA
Competitor044,39,52.627,76.548,APAC
Competitor045,39,65.641,114.278,AMER
Us,39,370.821,215.235,EMEA
Competitor001,40,124.739,340.693,EMEA
Competitor002,40,38.912,58.089,APAC
Competitor003,40,132.862,123.347,AMER
Competitor004,40,130.812,46.548,EMEA
Competitor005,40,43.931,342.758,APAC
Competitor006,40,94.204,91.654,AMER
Competitor007,40,86.936,58.577,EMEA
Competitor008,40,308.712,104.903,APAC
Competitor009,40,65.767,42.552,AMER
Competitor010,40,73.999,82.169,EMEA
Competitor011,40,182.922,20.384,APAC
Competitor012,40,49.732,468.698,AMER
Competitor013,40,236.077,79.698,EMEA
Competitor014,40,24.914,82.172,APAC
Competitor015,40,352.505,191.698,AMER
Competitor016,40,47.114,23.042,EMEA
Competitor017,40,156.866,109.237,APAC
Competitor018,40,102.612,102.989,AMER
Competitor019,40,55.113,98.928,EMEA
Competitor020,40,262.527,183.101,APAC
Competitor021,40,34.228,126.687,AMER
Competitor022,40,195.57,99.067,EMEA
Competitor023,40,49.365,41.711,APAC
Competitor024,40,103.419,94.793,AMER
Competitor025,40,110.558,43.813,EMEA
Competitor026,40,55.252,113.826,APAC
Competitor027,40,226.53,110.016,AMER
Competitor028,40,96.186,133.694,EMEA
Competitor029,40,216.583,329.817,APAC
Competitor030,40,51.543,26.214,AMER
Competitor031,40,53.629,204.423,EMEA
Competitor032,40,182.915,25.191,APAC
Competitor033,40,69.948,103.949,AMER
Competitor034,40,405.017,164.105,EMEA
Competitor035,40,37.968,86.955,APAC
Competitor036,40,79.189,124.175,AMER
Competitor037,40,41.492,35.795,EMEA
Competitor038,40,118.019,70.576,APAC
Competitor039,40,226.973,45.174,AMER
Competitor040,40,58.896,196.891,EMEA
Competitor041,40,413.117,111.761,APAC
Competitor042,40,48.023,58.516,AMER
Competitor043,40,337.28,141.973,EMEA
Competitor044,40,51.991,75.829,APAC
Competitor045,40,65.664,112.179,AMER
Us,40,375.699,221.033,EMEA
Competitor001,41,132.11,342.395,EMEA
Competitor002,41,38.249,57.168,APAC
Competitor003,41,134.002,121.635,AMER
Competitor004,41,133.699,46.566,EMEA
Competitor005,41,43.83,346.044,APAC
Competitor006,41,96.686,93.209,AMER
Competitor007,41,88.319,58.901,EMEA
Competitor008,41,306.311,104.216,APAC
Competitor009,41,62.887,42.042,AMER
Competitor010,41,74.329,80.055,EMEA
Competitor011,41,195.5,20.213,APAC
Competitor012,41,47.886,484.734,AMER
Competitor013,41,244.733,80.336,EMEA
Competitor014,41,24.99,83.889,APAC
Competitor015,41,369.119,195.593,AMER
Competitor016,41,46.486,22.716,EMEA
Competitor017,41,152.347,108.014,APAC
Competitor018,41,102.197,102.247,AMER
Competitor019,41,55.21,100.145,EMEA
Competitor020,41,270.004,181.334,APAC
Competitor021,41,34.022,126.595,AMER
Competitor022,41,202.465,98.444,EMEA
Competitor023,41,48.507,39.537,APAC
Competitor024,41,101.408,94.871,AMER
Competitor025,41,114.719,43.671,EMEA
Competitor026,41,56.088,116.611,APAC
Competitor027,41,231.386,111.089,AMER
Competitor028,41,95.836,134.893,EMEA
Competitor029,41,225.227,336.241,APAC
Competitor030,41,50.27,25.561,AMER
Competitor031,41,52.475,212.748,EMEA
Competitor032,41,191.711,24.244,APAC
Competitor033,41,70.199,103.107,AMER
Competitor034,41,403.295,167.339,EMEA
Competitor035,41,37.065,84.917,APAC
Competitor036,41,80.079,126.195,AMER
Competitor037,41,41.293,34.403,EMEA
Competitor038,41,115.5,69.257,APAC
Competitor039,41,232.493,44.89,AMER
Competitor040,41,56.713,195.668,EMEA
Competitor041,41,411.185,111.485,APAC
Competitor042,41,46.638,57.899,AMER
Competitor043,41,357.801,142.431,EMEA
Competitor044,41,50.635,74.262,APAC
Competitor045,41,66.005,111.634,AMER
Us,41,387.386,223.404,EMEA
Competitor001,42,142.739,359.81,EMEA
Competitor002,42,38.822,57.752,APAC
Competitor003,42,131.966,123.187,AMER
Competitor004,42,132.241,45.545,EMEA
Competitor005,42,42.172,350.007,APAC
Competitor006,42,99.209,94.391,AMER
Competitor007,42,87.714,58.913,EMEA
Competitor008,42,319.878,105.968,APAC
Competitor009,42,63.089,41.078,AMER
Competitor010,42,75.946,80.106,EMEA
Competitor011,42,203.835,19.688,APAC
Competitor012,42,47.515,503.086,AMER
Competitor013,42,251.46,79.994,EMEA
Competitor014,42,24.381,84.935,APAC
Competitor015,42,378.222,197.302,AMER
Competitor016,42,44.273,22.212,EMEA
Competitor017,42,150.298,106.993,APAC
Competitor018,42,105.115,101.887,AMER
Competitor019,42,55.227,101.627,EMEA
Competitor020,42,279.802,182.599,APAC
Competitor021,42,33.883,124.024,AMER
Competitor022,42,215.693,97.41,EMEA
Competitor023,42,46.91,38.067,APAC
Competitor024,42,102.122,93.768,AMER
Competitor025,42,112.702,42.931,EMEA
Competitor026,42,55.894,117.478,APAC
Competitor027,42,239.672,111.88,AMER
Competitor028,42,93.405,134.482,EMEA
Competitor029,42,226.779,341.026,APAC
Competitor030,42,51.131,24.466,AMER
Competitor031,42,51.411,217.786,EMEA
Competitor032,42,201.832,23.165,APAC
Competitor033,42,67.85,102.873,AMER
Competitor034,42,427.333,170.164,EMEA
Competitor035,42,36.149,85.608,APAC
Competitor036,42,78.408,128.333,AMER
Competitor037,42,40.247,34.035,EMEA
Competitor038,42,114.467,70.164,APAC
Competitor039,42,238.544,43.662,AMER
Competitor040,42,56.992,200.077,EMEA
Competitor041,42,431.238,110.74,APAC
Competitor042,42,45.294,58.808,AMER
Competitor043,42,363.77,144.449,EMEA
Competitor044,42,49.37,74.085,APAC
Competitor045,42,64.857,115.588,AMER
Us,42,398.542,227.134,EMEA
Competitor001,43,142.586,372.132,EMEA
Competitor002,43,39.501,56.504,APAC
Competitor003,43,132.724,124.361,AMER
Competitor004,43,129.581,43.773,EMEA
Competitor005,43,41.07,371.437,APAC
Competitor006,43,101.687,92.084,AMER
Competitor007,43,83.172,57.653,EMEA
Competitor008,43,330.053,105.632,APAC
Competitor009,43,64.173,40.5,AMER
Competitor010,43,77.225,79.991,EMEA
Competitor011,43,202.123,18.612,APAC
Competitor012,43,45.695,504.617,AMER
Competitor013,43,256.612,80.651,EMEA
Competitor014,43,23.375,87.623,APAC
Competitor015,43,388.422,201.46,AMER
Competitor016,43,42.667,21.001,EMEA
Competitor017,43,153.391,103.752,APAC
Competitor018,43,107.435,103.633,AMER
Competitor019,43,54.538,100.511,EMEA
Competitor020,43,285.282,183.814,APAC
Competitor021,43,32.16,124.186,AMER
Competitor022,43,215.579,98.565,EMEA
Competitor023,43,46.942,37.919,APAC
Competitor024,43,101.018,94.366,AMER
Competitor025,43,114.766,44.2,EMEA
Competitor026,43,55.103,117.717,APAC
Competitor027,43,242.534,110.747,AMER
Competitor028,43,92.268,136.409,EMEA
Competitor029,43,223.837,351.128,APAC
Competitor030,43,50.915,23.995,AMER
Competitor031,43,52.993,220.505,EMEA
Competitor032,43,201.849,23.398,APAC
Competitor033,43,66.496,103.393,AMER
Competitor034,43,434.264,170.039,EMEA
Competitor035,43,35.543,85.097,APAC
Competitor036,43,78.829,128.261,AMER
Competitor037,43,38.794,33.71,EMEA
Competitor038,43,112.708,70.018,APAC
Competitor039,43,249.059,41.779,AMER
Competitor040,43,55.412,198.784,EMEA
Competitor041,43,442.812,108.581,APAC
Competitor042,43,44.107,58.772,AMER
Competitor043,43,372.463,146.425,EMEA
Competitor044,43,49.109,71.276,APAC
Competitor045,43,64.62,118.827,AMER
Us,43,410.833,230.255,EMEA
Competitor001,44,144.723,387.546,EMEA
Competitor002,44,38.607,55.097,APAC
Competitor003,44,136.234,125.179,AMER
Competitor004,44,130.561,42.656,EMEA
Competitor005,44,39.165,390.526,APAC
Competitor006,44,106.144,93.072,AMER
Competitor007,44,82.307,56.585,EMEA
Competitor008,44,333.354,109.391,APAC
Competitor009,44,62.863,39.758,AMER
Competitor010,44,77.178,79.459,EMEA
Competitor011,44,208.621,18.339,APAC
Competitor012,44,45.637,512.099,AMER
Competitor013,44,263.142,79.841,EMEA
Competitor014,44,23.545,85.778,APAC
Competitor015,44,404.442,205.224,AMER
Competitor016,44,41.065,19.91,EMEA
Competitor017,44,154.342,104.834,APAC
Competitor018,44,109.829,102.516,AMER
Competitor019,44,53.0,99.127,EMEA
Competitor020,44,297.136,189.318,APAC
Competitor021,44,32.844,121.363,AMER
Competitor022,44,221.895,97.498,EMEA
Competitor023,44,46.893,37.318,APAC
Competitor024,44,100.446,91.876,AMER
Competitor025,44,120.247,44.057,EMEA
Competitor026,44,53.734,116.772,APAC
Competitor027,44,247.661,110.25,AMER
Competitor028,44,92.086,138.728,EMEA
Competitor029,44,234.352,363.338,APAC
Competitor030,44,50.825,23.786,AMER
Competitor031,44,53.579,221.731,EMEA
Competitor032,44,204.65,22.709,APAC
Competitor033,44,63.654,104.101,AMER
Competitor034,44,442.285,172.493,EMEA
Competitor035,44,34.079,87.06,APAC
Competitor036,44,77.447,130.359,AMER
Competitor037,44,37.684,33.454,EMEA
